Date Time GMT-04:00,Cond,Temp2,,,,,
10/12/15 19:00:00,59.81,76.23,,,,,
10/12/15 19:15:00,59.81,76.23,,,,,
10/12/15 19:30:00,59.81,76.23,,,,,
10/12/15 19:45:00,59.81,76.19,,,,,
10/12/15 20:00:00,59.73,76.19,,,,,
10/12/15 20:15:00,59.81,76.19,,,,,
10/12/15 20:30:00,59.81,76.19,,,,,
10/12/15 20:45:00,59.81,76.19,,,,,
10/12/15 21:00:00,59.88,76.19,,,,,
10/12/15 21:15:00,59.88,76.17,,,,,
10/12/15 21:30:00,59.88,76.19,,,,,
10/12/15 21:45:00,59.88,76.17,,,,,
10/12/15 22:00:00,59.81,76.17,,,,,
10/12/15 22:15:00,59.81,76.17,,,,,
10/12/15 22:30:00,59.88,76.17,,,,,
10/12/15 22:45:00,59.88,76.17,,,,,
10/12/15 23:00:00,59.96,76.15,,,,,
10/12/15 23:15:00,59.96,76.12,,,,,
10/12/15 23:30:00,59.96,76.12,,,,,
10/12/15 23:45:00,59.96,76.12,,,,,
10/13/15 00:00:00,60.04,76.12,,,,,
10/13/15 00:15:00,60.04,76.12,,,,,
10/13/15 00:30:00,60.04,76.10,,,,,
10/13/15 00:45:00,60.04,76.10,,,,,
10/13/15 01:00:00,59.89,76.10,,,,,
10/13/15 01:15:00,59.81,76.08,,,,,
10/13/15 01:30:00,59.35,76.05,,,,,
10/13/15 01:45:00,59.43,76.05,,,,,
10/13/15 02:00:00,59.50,76.05,,,,,
10/13/15 02:15:00,59.50,76.05,,,,,
10/13/15 02:30:00,59.43,76.03,,,,,
10/13/15 02:45:00,59.27,76.03,,,,,
10/13/15 03:00:00,59.35,76.01,,,,,
10/13/15 03:15:00,59.20,76.01,,,,,
10/13/15 03:30:00,58.58,76.01,,,,,
10/13/15 03:45:00,58.58,76.01,,,,,
10/13/15 04:00:00,58.58,75.97,,,,,
10/13/15 04:15:00,58.81,75.96,,,,,
10/13/15 04:30:00,59.05,75.96,,,,,
10/13/15 04:45:00,59.05,75.94,,,,,
10/13/15 05:00:00,59.20,75.94,,,,,
10/13/15 05:15:00,59.28,75.96,,,,,
10/13/15 05:30:00,59.43,75.96,,,,,
10/13/15 05:45:00,59.58,75.96,,,,,
10/13/15 06:00:00,59.51,75.96,,,,,
10/13/15 06:15:00,59.43,75.94,,,,,
10/13/15 06:30:00,59.43,75.94,,,,,
10/13/15 06:45:00,59.20,75.90,,,,,
10/13/15 07:00:00,59.20,75.90,,,,,
10/13/15 07:15:00,58.97,75.88,,,,,
10/13/15 07:30:00,58.89,75.88,,,,,
10/13/15 07:45:00,58.59,75.88,,,,,
10/13/15 08:00:00,58.36,75.87,,,,,
10/13/15 08:15:00,57.90,75.87,,,,,
10/13/15 08:30:00,57.20,75.83,,,,,
10/13/15 08:45:00,56.13,75.81,,,,,
10/13/15 09:00:00,55.44,75.79,,,,,
10/13/15 09:15:00,54.75,75.76,,,,,
10/13/15 09:30:00,54.60,75.76,,,,,
10/13/15 09:45:00,54.59,75.79,,,,,
10/13/15 10:00:00,54.67,75.81,,,,,
10/13/15 10:15:00,54.67,75.88,,,,,
10/13/15 10:30:00,54.67,75.88,,,,,
10/13/15 10:45:00,54.74,75.94,,,,,
10/13/15 11:00:00,54.74,75.96,,,,,
10/13/15 11:15:00,54.74,75.97,,,,,
10/13/15 11:30:00,54.82,76.03,,,,,
10/13/15 11:45:00,54.97,76.12,,,,,
10/13/15 12:00:00,55.12,76.15,,,,,
10/13/15 12:15:00,55.20,76.23,,,,,
10/13/15 12:30:00,55.27,76.24,,,,,
10/13/15 12:45:00,55.42,76.30,,,,,
10/13/15 13:00:00,55.50,76.32,,,,,
10/13/15 13:15:00,55.73,76.32,,,,,
10/13/15 13:30:00,55.81,76.30,,,,,
10/13/15 13:45:00,55.88,76.26,,,,,
10/13/15 14:00:00,55.96,76.30,,,,,
10/13/15 14:15:00,56.04,76.30,,,,,
10/13/15 14:30:00,56.11,76.30,,,,,
10/13/15 14:45:00,56.11,76.30,,,,,
10/13/15 15:00:00,56.11,76.26,,,,,
10/13/15 15:15:00,56.19,76.26,,,,,
10/13/15 15:30:00,56.27,76.24,,,,,
10/13/15 15:45:00,56.27,76.24,,,,,
10/13/15 16:00:00,56.35,76.23,,,,,
10/13/15 16:15:00,56.35,76.23,,,,,
10/13/15 16:30:00,56.35,76.19,,,,,
10/13/15 16:45:00,56.50,76.17,,,,,
10/13/15 17:00:00,56.50,76.15,,,,,
10/13/15 17:15:00,56.58,76.12,,,,,
10/13/15 17:30:00,56.58,76.10,,,,,
10/13/15 17:45:00,56.58,76.10,,,,,
10/13/15 18:00:00,56.74,76.08,,,,,
10/13/15 18:15:00,56.81,76.08,,,,,
10/13/15 18:30:00,56.89,76.05,,,,,
10/13/15 18:45:00,56.89,76.05,,,,,
10/13/15 19:00:00,56.97,76.05,,,,,
10/13/15 19:15:00,57.04,76.03,,,,,
10/13/15 19:30:00,57.04,76.03,,,,,
10/13/15 19:45:00,57.20,76.03,,,,,
10/13/15 20:00:00,57.20,76.01,,,,,
10/13/15 20:15:00,57.20,76.01,,,,,
10/13/15 20:30:00,57.28,75.97,,,,,
10/13/15 20:45:00,57.35,75.96,,,,,
10/13/15 21:00:00,57.28,75.96,,,,,
10/13/15 21:15:00,57.35,75.96,,,,,
10/13/15 21:30:00,57.43,75.96,,,,,
10/13/15 21:45:00,57.43,75.94,,,,,
10/13/15 22:00:00,57.51,75.94,,,,,
10/13/15 22:15:00,57.51,75.88,,,,,
10/13/15 22:30:00,57.51,75.88,,,,,
10/13/15 22:45:00,57.51,75.87,,,,,
10/13/15 23:00:00,57.51,75.87,,,,,
10/13/15 23:15:00,57.59,75.83,,,,,
10/13/15 23:30:00,57.59,75.83,,,,,
10/13/15 23:45:00,57.59,75.83,,,,,
10/14/15 00:00:00,57.67,75.81,,,,,
10/14/15 00:15:00,57.82,75.83,,,,,
10/14/15 00:30:00,57.82,75.81,,,,,
10/14/15 00:45:00,57.82,75.81,,,,,
10/14/15 01:00:00,57.82,75.81,,,,,
10/14/15 01:15:00,57.90,75.79,,,,,
10/14/15 01:30:00,57.90,75.79,,,,,
10/14/15 01:45:00,57.59,75.76,,,,,
10/14/15 02:00:00,57.13,75.74,,,,,
10/14/15 02:15:00,57.13,75.74,,,,,
10/14/15 02:30:00,57.21,75.74,,,,,
10/14/15 02:45:00,57.44,75.72,,,,,
10/14/15 03:00:00,57.52,75.69,,,,,
10/14/15 03:15:00,57.59,75.67,,,,,
10/14/15 03:30:00,57.52,75.67,,,,,
10/14/15 03:45:00,57.60,75.65,,,,,
10/14/15 04:00:00,57.59,75.67,,,,,
10/14/15 04:15:00,57.83,75.65,,,,,
10/14/15 04:30:00,57.75,75.65,,,,,
10/14/15 04:45:00,57.90,75.65,,,,,
10/14/15 05:00:00,57.90,75.65,,,,,
10/14/15 05:15:00,57.90,75.65,,,,,
10/14/15 05:30:00,57.90,75.61,,,,,
10/14/15 05:45:00,57.83,75.60,,,,,
10/14/15 06:00:00,57.90,75.58,,,,,
10/14/15 06:15:00,57.90,75.58,,,,,
10/14/15 06:30:00,57.91,75.54,,,,,
10/14/15 06:45:00,57.91,75.54,,,,,
10/14/15 07:00:00,57.91,75.54,,,,,
10/14/15 07:15:00,57.91,75.54,,,,,
10/14/15 07:30:00,57.98,75.54,,,,,
10/14/15 07:45:00,57.90,75.58,,,,,
10/14/15 08:00:00,57.98,75.58,,,,,
10/14/15 08:15:00,57.98,75.58,,,,,
10/14/15 08:30:00,57.90,75.60,,,,,
10/14/15 08:45:00,57.83,75.61,,,,,
10/14/15 09:00:00,57.75,75.61,,,,,
10/14/15 09:15:00,57.75,75.67,,,,,
10/14/15 09:30:00,57.67,75.69,,,,,
10/14/15 09:45:00,57.52,75.72,,,,,
10/14/15 10:00:00,57.59,75.76,,,,,
10/14/15 10:15:00,57.59,75.88,,,,,
10/14/15 10:30:00,57.66,75.94,,,,,
10/14/15 10:45:00,57.66,76.03,,,,,
10/14/15 11:00:00,57.66,76.05,,,,,
10/14/15 11:15:00,57.81,76.17,,,,,
10/14/15 11:30:00,57.73,76.15,,,,,
10/14/15 11:45:00,57.20,76.12,,,,,
10/14/15 12:00:00,56.96,76.19,,,,,
10/14/15 12:15:00,57.04,76.30,,,,,
10/14/15 12:30:00,57.11,76.32,,,,,
10/14/15 12:45:00,57.19,76.33,,,,,
10/14/15 13:00:00,57.26,76.33,,,,,
10/14/15 13:15:00,57.26,76.37,,,,,
10/14/15 13:30:00,57.26,76.37,,,,,
10/14/15 13:45:00,57.26,76.39,,,,,
10/14/15 14:00:00,57.34,76.39,,,,,
10/14/15 14:15:00,57.34,76.41,,,,,
10/14/15 14:30:00,57.26,76.41,,,,,
10/14/15 14:45:00,57.26,76.41,,,,,
10/14/15 15:00:00,57.11,76.42,,,,,
10/14/15 15:15:00,57.18,76.42,,,,,
10/14/15 15:30:00,57.03,76.39,,,,,
10/14/15 15:45:00,56.80,76.37,,,,,
10/14/15 16:00:00,56.65,76.33,,,,,
10/14/15 16:15:00,56.42,76.32,,,,,
10/14/15 16:30:00,56.27,76.30,,,,,
10/14/15 16:45:00,56.11,76.26,,,,,
10/14/15 17:00:00,55.96,76.24,,,,,
10/14/15 17:15:00,55.73,76.23,,,,,
10/14/15 17:30:00,55.50,76.19,,,,,
10/14/15 17:45:00,55.35,76.17,,,,,
10/14/15 18:00:00,55.20,76.15,,,,,
10/14/15 18:15:00,55.12,76.10,,,,,
10/14/15 18:30:00,55.12,76.08,,,,,
10/14/15 18:45:00,55.12,76.08,,,,,
10/14/15 19:00:00,55.12,76.05,,,,,
10/14/15 19:15:00,55.12,76.03,,,,,
10/14/15 19:30:00,55.05,76.01,,,,,
10/14/15 19:45:00,55.05,75.97,,,,,
10/14/15 20:00:00,55.13,75.97,,,,,
10/14/15 20:15:00,55.13,75.96,,,,,
10/14/15 20:30:00,55.20,75.94,,,,,
10/14/15 20:45:00,55.20,75.94,,,,,
10/14/15 21:00:00,55.36,75.90,,,,,
10/14/15 21:15:00,55.28,75.88,,,,,
10/14/15 21:30:00,55.28,75.88,,,,,
10/14/15 21:45:00,55.44,75.88,,,,,
10/14/15 22:00:00,55.44,75.87,,,,,
10/14/15 22:15:00,55.51,75.87,,,,,
10/14/15 22:30:00,55.51,75.83,,,,,
10/14/15 22:45:00,55.51,75.83,,,,,
10/14/15 23:00:00,55.51,75.83,,,,,
10/14/15 23:15:00,55.52,75.81,,,,,
10/14/15 23:30:00,55.67,75.79,,,,,
10/14/15 23:45:00,55.67,75.79,,,,,
10/15/15 00:00:00,55.75,75.76,,,,,
10/15/15 00:15:00,55.75,75.74,,,,,
10/15/15 00:30:00,55.75,75.72,,,,,
10/15/15 00:45:00,55.75,75.69,,,,,
10/15/15 01:00:00,55.83,75.67,,,,,
10/15/15 01:15:00,55.90,75.65,,,,,
10/15/15 01:30:00,55.83,75.61,,,,,
10/15/15 01:45:00,55.83,75.58,,,,,
10/15/15 02:00:00,55.83,75.54,,,,,
10/15/15 02:15:00,55.83,75.52,,,,,
10/15/15 02:30:00,55.91,75.51,,,,,
10/15/15 02:45:00,55.91,75.47,,,,,
10/15/15 03:00:00,55.99,75.43,,,,,
10/15/15 03:15:00,55.99,75.42,,,,,
10/15/15 03:30:00,55.91,75.36,,,,,
10/15/15 03:45:00,55.99,75.31,,,,,
10/15/15 04:00:00,55.99,75.27,,,,,
10/15/15 04:15:00,56.00,75.22,,,,,
10/15/15 04:30:00,55.92,75.20,,,,,
10/15/15 04:45:00,56.00,75.13,,,,,
10/15/15 05:00:00,56.00,75.09,,,,,
10/15/15 05:15:00,56.00,75.02,,,,,
10/15/15 05:30:00,56.00,75.00,,,,,
10/15/15 05:45:00,56.00,74.95,,,,,
10/15/15 06:00:00,56.00,74.93,,,,,
10/15/15 06:15:00,56.08,74.93,,,,,
10/15/15 06:30:00,56.00,74.91,,,,,
10/15/15 06:45:00,56.08,74.91,,,,,
10/15/15 07:00:00,56.08,74.93,,,,,
10/15/15 07:15:00,56.16,74.93,,,,,
10/15/15 07:30:00,56.23,74.95,,,,,
10/15/15 07:45:00,56.31,74.98,,,,,
10/15/15 08:00:00,56.31,75.00,,,,,
10/15/15 08:15:00,56.46,75.02,,,,,
10/15/15 08:30:00,56.46,75.06,,,,,
10/15/15 08:45:00,56.38,75.09,,,,,
10/15/15 09:00:00,56.53,75.16,,,,,
10/15/15 09:15:00,56.61,75.22,,,,,
10/15/15 09:30:00,56.68,75.29,,,,,
10/15/15 09:45:00,56.83,75.42,,,,,
10/15/15 10:00:00,56.91,75.52,,,,,
10/15/15 10:15:00,56.91,75.58,,,,,
10/15/15 10:30:00,56.06,75.58,,,,,
10/15/15 10:45:00,55.14,75.58,,,,,
10/15/15 11:00:00,55.06,75.65,,,,,
10/15/15 11:15:00,55.13,75.76,,,,,
10/15/15 11:30:00,55.51,75.90,,,,,
10/15/15 11:45:00,56.05,75.97,,,,,
10/15/15 12:00:00,56.51,76.03,,,,,
10/15/15 12:15:00,56.97,76.03,,,,,
10/15/15 12:30:00,57.27,76.05,,,,,
10/15/15 12:45:00,57.50,76.05,,,,,
10/15/15 13:00:00,57.81,76.05,,,,,
10/15/15 13:15:00,57.96,76.08,,,,,
10/15/15 13:30:00,58.20,76.05,,,,,
10/15/15 13:45:00,58.20,76.05,,,,,
10/15/15 14:00:00,58.27,76.05,,,,,
10/15/15 14:15:00,58.35,76.05,,,,,
10/15/15 14:30:00,58.43,76.05,,,,,
10/15/15 14:45:00,58.43,76.05,,,,,
10/15/15 15:00:00,58.43,76.08,,,,,
10/15/15 15:15:00,58.58,76.05,,,,,
10/15/15 15:30:00,58.58,76.03,,,,,
10/15/15 15:45:00,58.66,76.05,,,,,
10/15/15 16:00:00,58.66,76.05,,,,,
10/15/15 16:15:00,58.74,76.03,,,,,
10/15/15 16:30:00,58.74,76.03,,,,,
10/15/15 16:45:00,58.81,76.01,,,,,
10/15/15 17:00:00,58.89,76.01,,,,,
10/15/15 17:15:00,58.81,75.97,,,,,
10/15/15 17:30:00,58.89,75.97,,,,,
10/15/15 17:45:00,58.89,75.96,,,,,
10/15/15 18:00:00,58.89,75.96,,,,,
10/15/15 18:15:00,58.97,75.94,,,,,
10/15/15 18:30:00,58.89,75.88,,,,,
10/15/15 18:45:00,58.89,75.87,,,,,
10/15/15 19:00:00,58.90,75.83,,,,,
10/15/15 19:15:00,58.82,75.81,,,,,
10/15/15 19:30:00,58.82,75.79,,,,,
10/15/15 19:45:00,58.90,75.79,,,,,
10/15/15 20:00:00,58.90,75.76,,,,,
10/15/15 20:15:00,58.90,75.76,,,,,
10/15/15 20:30:00,58.90,75.74,,,,,
10/15/15 20:45:00,58.90,75.74,,,,,
10/15/15 21:00:00,58.90,75.74,,,,,
10/15/15 21:15:00,58.90,75.72,,,,,
10/15/15 21:30:00,58.98,75.72,,,,,
10/15/15 21:45:00,59.13,75.72,,,,,
10/15/15 22:00:00,59.05,75.72,,,,,
10/15/15 22:15:00,58.98,75.69,,,,,
10/15/15 22:30:00,59.29,75.69,,,,,
10/15/15 22:45:00,59.52,75.69,,,,,
10/15/15 23:00:00,59.05,75.69,,,,,
10/15/15 23:15:00,59.13,75.69,,,,,
10/15/15 23:30:00,59.36,75.69,,,,,
10/15/15 23:45:00,59.29,75.67,,,,,
10/16/15 00:00:00,59.06,75.67,,,,,
10/16/15 00:15:00,59.13,75.67,,,,,
10/16/15 00:30:00,59.29,75.65,,,,,
10/16/15 00:45:00,59.75,75.65,,,,,
10/16/15 01:00:00,59.75,75.67,,,,,
10/16/15 01:15:00,59.59,75.65,,,,,
10/16/15 01:30:00,59.21,75.61,,,,,
10/16/15 01:45:00,59.29,75.61,,,,,
10/16/15 02:00:00,59.21,75.61,,,,,
10/16/15 02:15:00,59.29,75.61,,,,,
10/16/15 02:30:00,59.44,75.61,,,,,
10/16/15 02:45:00,59.37,75.60,,,,,
10/16/15 03:00:00,59.37,75.60,,,,,
10/16/15 03:15:00,59.44,75.60,,,,,
10/16/15 03:30:00,59.44,75.58,,,,,
10/16/15 03:45:00,59.44,75.58,,,,,
10/16/15 04:00:00,59.44,75.54,,,,,
10/16/15 04:15:00,59.44,75.52,,,,,
10/16/15 04:30:00,59.52,75.52,,,,,
10/16/15 04:45:00,59.52,75.51,,,,,
10/16/15 05:00:00,59.52,75.51,,,,,
10/16/15 05:15:00,59.52,75.51,,,,,
10/16/15 05:30:00,59.52,75.51,,,,,
10/16/15 05:45:00,59.52,75.47,,,,,
10/16/15 06:00:00,59.52,75.47,,,,,
10/16/15 06:15:00,59.60,75.47,,,,,
10/16/15 06:30:00,59.52,75.45,,,,,
10/16/15 06:45:00,59.52,75.47,,,,,
10/16/15 07:00:00,59.52,75.47,,,,,
10/16/15 07:15:00,59.60,75.47,,,,,
10/16/15 07:30:00,59.60,75.51,,,,,
10/16/15 07:45:00,59.60,75.52,,,,,
10/16/15 08:00:00,59.60,75.54,,,,,
10/16/15 08:15:00,59.60,75.54,,,,,
10/16/15 08:30:00,59.75,75.54,,,,,
10/16/15 08:45:00,59.75,75.58,,,,,
10/16/15 09:00:00,59.75,75.58,,,,,
10/16/15 09:15:00,59.83,75.60,,,,,
10/16/15 09:30:00,59.90,75.65,,,,,
10/16/15 09:45:00,59.90,75.72,,,,,
10/16/15 10:00:00,59.97,75.79,,,,,
10/16/15 10:15:00,59.97,75.87,,,,,
10/16/15 10:30:00,60.05,75.94,,,,,
10/16/15 10:45:00,60.05,75.94,,,,,
10/16/15 11:00:00,60.04,76.01,,,,,
10/16/15 11:15:00,60.12,76.15,,,,,
10/16/15 11:30:00,60.26,76.32,,,,,
10/16/15 11:45:00,60.49,76.48,,,,,
10/16/15 12:00:00,60.49,76.50,,,,,
10/16/15 12:15:00,60.34,76.41,,,,,
10/16/15 12:30:00,59.95,76.37,,,,,
10/16/15 12:45:00,59.73,76.32,,,,,
10/16/15 13:00:00,59.80,76.32,,,,,
10/16/15 13:15:00,59.65,76.33,,,,,
10/16/15 13:30:00,59.42,76.32,,,,,
10/16/15 13:45:00,59.42,76.26,,,,,
10/16/15 14:00:00,59.27,76.23,,,,,
10/16/15 14:15:00,59.19,76.19,,,,,
10/16/15 14:30:00,59.27,76.19,,,,,
10/16/15 14:45:00,59.19,76.19,,,,,
10/16/15 15:00:00,59.27,76.17,,,,,
10/16/15 15:15:00,59.35,76.17,,,,,
10/16/15 15:30:00,59.42,76.15,,,,,
10/16/15 15:45:00,59.50,76.17,,,,,
10/16/15 16:00:00,59.58,76.17,,,,,
10/16/15 16:15:00,59.58,76.17,,,,,
10/16/15 16:30:00,59.73,76.17,,,,,
10/16/15 16:45:00,59.65,76.17,,,,,
10/16/15 17:00:00,59.81,76.17,,,,,
10/16/15 17:15:00,59.81,76.15,,,,,
10/16/15 17:30:00,59.81,76.12,,,,,
10/16/15 17:45:00,59.89,76.08,,,,,
10/16/15 18:00:00,59.81,76.05,,,,,
10/16/15 18:15:00,59.74,76.01,,,,,
10/16/15 18:30:00,59.81,75.97,,,,,
10/16/15 18:45:00,59.58,75.94,,,,,
10/16/15 19:00:00,59.43,75.88,,,,,
10/16/15 19:15:00,59.28,75.87,,,,,
10/16/15 19:30:00,58.90,75.83,,,,,
10/16/15 19:45:00,58.67,75.79,,,,,
10/16/15 20:00:00,58.51,75.76,,,,,
10/16/15 20:15:00,58.36,75.74,,,,,
10/16/15 20:30:00,58.28,75.72,,,,,
10/16/15 20:45:00,57.90,75.69,,,,,
10/16/15 21:00:00,57.82,75.67,,,,,
10/16/15 21:15:00,57.44,75.65,,,,,
10/16/15 21:30:00,57.13,75.61,,,,,
10/16/15 21:45:00,56.90,75.60,,,,,
10/16/15 22:00:00,56.83,75.60,,,,,
10/16/15 22:15:00,56.75,75.58,,,,,
10/16/15 22:30:00,56.68,75.54,,,,,
10/16/15 22:45:00,56.68,75.54,,,,,
10/16/15 23:00:00,56.68,75.52,,,,,
10/16/15 23:15:00,56.68,75.52,,,,,
10/16/15 23:30:00,56.68,75.52,,,,,
10/16/15 23:45:00,56.68,75.52,,,,,
10/17/15 00:00:00,56.68,75.51,,,,,
10/17/15 00:15:00,56.76,75.47,,,,,
10/17/15 00:30:00,56.60,75.47,,,,,
10/17/15 00:45:00,56.76,75.45,,,,,
10/17/15 01:00:00,56.76,75.45,,,,,
10/17/15 01:15:00,56.76,75.43,,,,,
10/17/15 01:30:00,56.76,75.42,,,,,
10/17/15 01:45:00,56.76,75.42,,,,,
10/17/15 02:00:00,56.84,75.38,,,,,
10/17/15 02:15:00,56.76,75.38,,,,,
10/17/15 02:30:00,56.84,75.36,,,,,
10/17/15 02:45:00,56.84,75.34,,,,,
10/17/15 03:00:00,56.84,75.34,,,,,
10/17/15 03:15:00,56.84,75.31,,,,,
10/17/15 03:30:00,56.84,75.29,,,,,
10/17/15 03:45:00,56.84,75.27,,,,,
10/17/15 04:00:00,56.84,75.24,,,,,
10/17/15 04:15:00,56.84,75.24,,,,,
10/17/15 04:30:00,56.76,75.22,,,,,
10/17/15 04:45:00,56.76,75.22,,,,,
10/17/15 05:00:00,56.76,75.20,,,,,
10/17/15 05:15:00,56.76,75.20,,,,,
10/17/15 05:30:00,56.77,75.16,,,,,
10/17/15 05:45:00,56.84,75.15,,,,,
10/17/15 06:00:00,56.77,75.15,,,,,
10/17/15 06:15:00,56.84,75.13,,,,,
10/17/15 06:30:00,56.84,75.13,,,,,
10/17/15 06:45:00,56.77,75.09,,,,,
10/17/15 07:00:00,56.77,75.09,,,,,
10/17/15 07:15:00,56.77,75.09,,,,,
10/17/15 07:30:00,56.84,75.09,,,,,
10/17/15 07:45:00,56.84,75.09,,,,,
10/17/15 08:00:00,56.92,75.13,,,,,
10/17/15 08:15:00,56.92,75.15,,,,,
10/17/15 08:30:00,56.92,75.16,,,,,
10/17/15 08:45:00,56.99,75.20,,,,,
10/17/15 09:00:00,57.07,75.27,,,,,
10/17/15 09:15:00,57.07,75.31,,,,,
10/17/15 09:30:00,57.14,75.36,,,,,
10/17/15 09:45:00,57.30,75.42,,,,,
10/17/15 10:00:00,57.37,75.52,,,,,
10/17/15 10:15:00,57.52,75.72,,,,,
10/17/15 10:30:00,57.59,75.83,,,,,
10/17/15 10:45:00,57.67,75.81,,,,,
10/17/15 11:00:00,57.67,75.74,,,,,
10/17/15 11:15:00,57.67,75.69,,,,,
10/17/15 11:30:00,57.67,75.67,,,,,
10/17/15 11:45:00,57.67,75.74,,,,,
10/17/15 12:00:00,57.74,75.87,,,,,
10/17/15 12:15:00,57.82,75.90,,,,,
10/17/15 12:30:00,57.89,75.96,,,,,
10/17/15 12:45:00,57.81,76.03,,,,,
10/17/15 13:00:00,57.97,76.01,,,,,
10/17/15 13:15:00,57.74,75.97,,,,,
10/17/15 13:30:00,57.51,76.03,,,,,
10/17/15 13:45:00,57.35,76.01,,,,,
10/17/15 14:00:00,57.12,75.97,,,,,
10/17/15 14:15:00,57.20,75.94,,,,,
10/17/15 14:30:00,57.13,75.90,,,,,
10/17/15 14:45:00,57.13,75.88,,,,,
10/17/15 15:00:00,57.28,75.87,,,,,
10/17/15 15:15:00,57.36,75.88,,,,,
10/17/15 15:30:00,57.43,75.90,,,,,
10/17/15 15:45:00,57.51,75.94,,,,,
10/17/15 16:00:00,57.51,75.94,,,,,
10/17/15 16:15:00,57.59,75.94,,,,,
10/17/15 16:30:00,57.59,75.90,,,,,
10/17/15 16:45:00,57.66,75.88,,,,,
10/17/15 17:00:00,57.74,75.87,,,,,
10/17/15 17:15:00,57.59,75.87,,,,,
10/17/15 17:30:00,57.51,75.87,,,,,
10/17/15 17:45:00,57.36,75.83,,,,,
10/17/15 18:00:00,57.21,75.81,,,,,
10/17/15 18:15:00,56.82,75.76,,,,,
10/17/15 18:30:00,56.44,75.74,,,,,
10/17/15 18:45:00,55.98,75.69,,,,,
10/17/15 19:00:00,55.67,75.65,,,,,
10/17/15 19:15:00,55.44,75.61,,,,,
10/17/15 19:30:00,55.14,75.60,,,,,
10/17/15 19:45:00,54.91,75.58,,,,,
10/17/15 20:00:00,54.83,75.52,,,,,
10/17/15 20:15:00,54.68,75.52,,,,,
10/17/15 20:30:00,54.68,75.51,,,,,
10/17/15 20:45:00,54.60,75.47,,,,,
10/17/15 21:00:00,54.53,75.43,,,,,
10/17/15 21:15:00,54.61,75.43,,,,,
10/17/15 21:30:00,54.68,75.42,,,,,
10/17/15 21:45:00,54.76,75.38,,,,,
10/17/15 22:00:00,54.76,75.36,,,,,
10/17/15 22:15:00,54.84,75.31,,,,,
10/17/15 22:30:00,54.92,75.31,,,,,
10/17/15 22:45:00,54.99,75.29,,,,,
10/17/15 23:00:00,54.92,75.27,,,,,
10/17/15 23:15:00,55.00,75.22,,,,,
10/17/15 23:30:00,55.00,75.22,,,,,
10/17/15 23:45:00,55.07,75.20,,,,,
10/18/15 00:00:00,55.00,75.20,,,,,
10/18/15 00:15:00,55.15,75.16,,,,,
10/18/15 00:30:00,55.15,75.16,,,,,
10/18/15 00:45:00,55.15,75.15,,,,,
10/18/15 01:00:00,55.15,75.15,,,,,
10/18/15 01:15:00,55.15,75.15,,,,,
10/18/15 01:30:00,55.23,75.13,,,,,
10/18/15 01:45:00,55.23,75.13,,,,,
10/18/15 02:00:00,55.15,75.09,,,,,
10/18/15 02:15:00,55.23,75.09,,,,,
10/18/15 02:30:00,55.23,75.07,,,,,
10/18/15 02:45:00,55.39,75.07,,,,,
10/18/15 03:00:00,55.39,75.02,,,,,
10/18/15 03:15:00,55.31,75.00,,,,,
10/18/15 03:30:00,55.23,74.98,,,,,
10/18/15 03:45:00,55.39,74.98,,,,,
10/18/15 04:00:00,55.39,74.95,,,,,
10/18/15 04:15:00,55.47,74.95,,,,,
10/18/15 04:30:00,55.39,74.95,,,,,
10/18/15 04:45:00,55.47,74.93,,,,,
10/18/15 05:00:00,55.39,74.91,,,,,
10/18/15 05:15:00,55.47,74.91,,,,,
10/18/15 05:30:00,55.47,74.88,,,,,
10/18/15 05:45:00,55.55,74.86,,,,,
10/18/15 06:00:00,55.55,74.86,,,,,
10/18/15 06:15:00,55.55,74.84,,,,,
10/18/15 06:30:00,55.70,74.80,,,,,
10/18/15 06:45:00,55.62,74.80,,,,,
10/18/15 07:00:00,55.62,74.79,,,,,
10/18/15 07:15:00,55.70,74.77,,,,,
10/18/15 07:30:00,55.70,74.77,,,,,
10/18/15 07:45:00,55.63,74.77,,,,,
10/18/15 08:00:00,55.70,74.77,,,,,
10/18/15 08:15:00,55.70,74.79,,,,,
10/18/15 08:30:00,55.78,74.79,,,,,
10/18/15 08:45:00,55.85,74.84,,,,,
10/18/15 09:00:00,55.85,74.86,,,,,
10/18/15 09:15:00,55.93,74.91,,,,,
10/18/15 09:30:00,56.00,74.93,,,,,
10/18/15 09:45:00,56.00,74.93,,,,,
10/18/15 10:00:00,56.16,74.93,,,,,
10/18/15 10:15:00,56.16,74.95,,,,,
10/18/15 10:30:00,56.16,74.98,,,,,
10/18/15 10:45:00,56.31,75.00,,,,,
10/18/15 11:00:00,56.46,75.07,,,,,
10/18/15 11:15:00,56.46,75.13,,,,,
10/18/15 11:30:00,56.68,75.29,,,,,
10/18/15 11:45:00,56.69,75.27,,,,,
10/18/15 12:00:00,56.76,75.24,,,,,
10/18/15 12:15:00,56.76,75.27,,,,,
10/18/15 12:30:00,56.84,75.31,,,,,
10/18/15 12:45:00,57.07,75.38,,,,,
10/18/15 13:00:00,56.91,75.42,,,,,
10/18/15 13:15:00,56.91,75.38,,,,,
10/18/15 13:30:00,56.99,75.38,,,,,
10/18/15 13:45:00,56.99,75.42,,,,,
10/18/15 14:00:00,56.99,75.45,,,,,
10/18/15 14:15:00,57.29,75.45,,,,,
